model,label,precision,item_id,mode,peak_allocated_gib,peak_reserved_gib,input_tokens,output_tokens,hardware
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_015,no_rag,1.0129528045654297,1.318359375,192,123,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_015,with_rag,1.1336650848388672,1.318359375,1728,165,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_016,with_rag,1.129990577697754,1.318359375,1636,188,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_016,no_rag,1.0144853591918945,1.318359375,212,141,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_017,no_rag,1.0126466751098633,1.318359375,188,121,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_017,with_rag,1.1302595138549805,1.318359375,1661,126,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_018,with_rag,1.1250267028808594,1.318359375,1601,359,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_018,no_rag,1.0133380889892578,1.318359375,197,245,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_019,no_rag,1.013260841369629,1.318359375,196,137,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_019,with_rag,1.1204633712768555,1.318359375,1505,332,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_020,with_rag,1.117593765258789,1.318359375,1451,332,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b04_020,no_rag,1.0137968063354492,1.318359375,203,162,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_002,no_rag,1.0144853591918945,1.318359375,212,150,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_002,with_rag,1.122694969177246,1.318359375,1588,279,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_003,with_rag,1.136826515197754,1.318359375,1755,311,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_003,no_rag,1.014256477355957,1.318359375,209,208,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_004,no_rag,1.0124177932739258,1.318359375,185,209,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_004,with_rag,1.1279191970825195,1.318359375,1626,211,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_005,with_rag,1.1436080932617188,1.318359375,1857,150,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_005,no_rag,1.0134143829345703,1.318359375,198,177,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_006,no_rag,1.0122642517089844,1.318359375,183,182,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_006,with_rag,1.1408262252807617,1.318359375,1831,171,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_007,with_rag,1.1258220672607422,1.318359375,1603,155,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_007,no_rag,1.0124940872192383,1.318359375,186,147,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_008,no_rag,1.014638900756836,1.318359375,214,185,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_008,with_rag,1.1179323196411133,1.318359375,1468,152,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_009,with_rag,1.130147933959961,1.318359375,1696,318,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_009,no_rag,1.0141792297363281,1.318359375,208,141,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_010,no_rag,1.0155572891235352,1.318359375,226,163,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_010,with_rag,1.125946044921875,1.318359375,1606,302,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_011,with_rag,1.135599136352539,1.318359375,1771,210,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_011,no_rag,1.0138731002807617,1.318359375,204,129,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_012,no_rag,1.014256477355957,1.318359375,209,180,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_012,with_rag,1.1404504776000977,1.318359375,1823,220,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_013,with_rag,1.1300334930419922,1.318359375,1640,257,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_013,no_rag,1.0134906768798828,1.318359375,199,191,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_014,no_rag,1.0125703811645508,1.318359375,187,117,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_014,with_rag,1.1226377487182617,1.318359375,1539,122,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_015,with_rag,1.118988037109375,1.318359375,1531,263,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_015,no_rag,1.0124177932739258,1.318359375,185,167,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_016,no_rag,1.011958122253418,1.318359375,179,188,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_016,with_rag,1.130173683166504,1.318359375,1653,328,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_017,with_rag,1.122610092163086,1.318359375,1584,361,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_017,no_rag,1.0138731002807617,1.318359375,204,126,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_018,no_rag,1.0126466751098633,1.318359375,188,139,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_018,with_rag,1.1183099746704102,1.318359375,1483,164,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_019,with_rag,1.1402626037597656,1.318359375,1819,175,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_019,no_rag,1.0124940872192383,1.318359375,186,168,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_020,no_rag,1.0141029357910156,1.318359375,207,144,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b05_020,with_rag,1.1176347732543945,1.318359375,1452,146,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_002,with_rag,1.1535911560058594,1.318359375,1982,383,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_002,no_rag,1.0138731002807617,1.318359375,204,184,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_003,no_rag,1.0136442184448242,1.318359375,201,206,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_003,with_rag,1.1216545104980469,1.318359375,1518,306,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_004,with_rag,1.1227073669433594,1.318359375,1542,209,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_004,no_rag,1.014256477355957,1.318359375,209,119,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_005,no_rag,1.0133380889892578,1.318359375,197,187,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_005,with_rag,1.1289997100830078,1.318359375,1680,321,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_006,with_rag,1.1299800872802734,1.318359375,1635,133,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_006,no_rag,1.0143327713012695,1.318359375,210,219,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_007,no_rag,1.0147151947021484,1.318359375,215,165,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_007,with_rag,1.1302375793457031,1.318359375,1659,218,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_008,with_rag,1.136343002319336,1.318359375,1784,247,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_008,no_rag,1.0139503479003906,1.318359375,205,234,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_009,no_rag,1.0140266418457031,1.318359375,206,165,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_009,with_rag,1.1227378845214844,1.318359375,1590,219,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_010,with_rag,1.1448659896850586,1.318359375,1893,271,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_010,no_rag,1.0137205123901367,1.318359375,202,172,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_011,no_rag,1.0150213241577148,1.318359375,219,219,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_011,with_rag,1.1290416717529297,1.318359375,1681,265,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_012,with_rag,1.130173683166504,1.318359375,1653,184,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_012,no_rag,1.014791488647461,1.318359375,216,163,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_013,no_rag,1.0138731002807617,1.318359375,204,122,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_013,with_rag,1.1133146286010742,1.318359375,1409,329,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_014,with_rag,1.1435871124267578,1.318359375,1856,293,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_014,no_rag,1.013260841369629,1.318359375,196,135,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_015,no_rag,1.0136442184448242,1.318359375,201,154,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_015,with_rag,1.1215972900390625,1.318359375,1517,130,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_016,with_rag,1.137831687927246,1.318359375,1781,299,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_016,no_rag,1.0144853591918945,1.318359375,212,158,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_017,no_rag,1.0147151947021484,1.318359375,215,137,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_017,with_rag,1.1201410293579102,1.318359375,1497,282,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_018,with_rag,1.1184606552124023,1.318359375,1489,251,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_018,no_rag,1.0138731002807617,1.318359375,204,164,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_019,no_rag,1.0136442184448242,1.318359375,201,152,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_019,with_rag,1.135711669921875,1.318359375,1775,258,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_020,with_rag,1.1413898468017578,1.318359375,1843,246,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,NF4,clinical_astra_b06_020,no_rag,1.0141029357910156,1.318359375,207,168,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_001,no_rag,2.330449104309082,2.337890625,214,135,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_001,with_rag,2.4686813354492188,2.521484375,1701,118,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_001,with_rag,2.474675178527832,2.521484375,1749,184,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_001,no_rag,2.3277854919433594,2.521484375,185,114,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b03_001,no_rag,2.328152656555176,2.5234375,189,178,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b03_001,with_rag,2.442418098449707,2.5234375,1413,204,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b04_001,with_rag,2.449953079223633,2.5234375,1490,272,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b04_001,no_rag,2.329623222351074,2.5234375,205,167,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b05_001,no_rag,2.3308162689208984,2.525390625,218,230,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b05_001,with_rag,2.47705078125,2.61328125,1804,217,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b06_001,with_rag,2.46798038482666,2.61328125,1689,244,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b06_001,no_rag,2.329623222351074,2.61328125,205,146,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_002,no_rag,2.3314590454101562,2.61328125,225,146,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_002,with_rag,2.456258773803711,2.61328125,1572,255,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_003,with_rag,2.4599056243896484,2.61328125,1615,292,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_003,no_rag,2.328521728515625,2.61328125,193,166,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_004,no_rag,2.33127498626709,2.61328125,223,96,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_004,with_rag,2.4635515213012695,2.61328125,1640,195,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_005,with_rag,2.4745044708251953,2.61328125,1738,163,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_005,no_rag,2.33109188079834,2.61328125,221,161,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_006,no_rag,2.3302650451660156,2.61328125,212,171,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_006,with_rag,2.4559803009033203,2.61328125,1562,202,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_007,with_rag,2.468564033508301,2.61328125,1699,311,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_007,no_rag,2.3332157135009766,2.61328125,235,156,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_008,no_rag,2.3301734924316406,2.61328125,211,173,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_008,with_rag,2.4500017166137695,2.61328125,1491,102,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_009,with_rag,2.4748449325561523,2.61328125,1760,207,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_009,no_rag,2.330357551574707,2.61328125,213,147,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_010,no_rag,2.3308162689208984,2.61328125,218,148,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_010,with_rag,2.452031135559082,2.61328125,1515,160,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_011,with_rag,2.502796173095703,2.712890625,2091,119,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_011,no_rag,2.3307247161865234,2.712890625,217,188,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_012,no_rag,2.3300819396972656,2.712890625,210,109,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_012,with_rag,2.4516677856445312,2.712890625,1508,131,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_013,with_rag,2.4530506134033203,2.712890625,1532,214,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_013,no_rag,2.330632209777832,2.712890625,216,187,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_014,no_rag,2.32879638671875,2.712890625,196,86,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_014,with_rag,2.446995735168457,2.712890625,1472,215,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_015,with_rag,2.4689149856567383,2.712890625,1705,200,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_015,no_rag,2.3291635513305664,2.712890625,200,146,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_016,no_rag,2.3289804458618164,2.712890625,198,200,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_016,with_rag,2.467266082763672,2.712890625,1673,252,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_017,with_rag,2.4633798599243164,2.712890625,1637,198,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_017,no_rag,2.3302650451660156,2.712890625,212,156,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_018,no_rag,2.3288888931274414,2.712890625,197,195,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_018,with_rag,2.4496593475341797,2.712890625,1484,171,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_019,with_rag,2.4599905014038086,2.712890625,1616,174,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_019,no_rag,2.329347610473633,2.712890625,202,185,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_020,no_rag,2.329623222351074,2.712890625,205,185,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b01_020,with_rag,2.4822330474853516,2.712890625,1844,195,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_002,with_rag,2.4557981491088867,2.712890625,1576,229,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_002,no_rag,2.327601432800293,2.712890625,183,130,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_003,no_rag,2.3280601501464844,2.712890625,188,144,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_003,with_rag,2.4633216857910156,2.712890625,1636,194,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_004,with_rag,2.482602119445801,2.712890625,1851,200,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_004,no_rag,2.327601432800293,2.712890625,183,132,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_005,no_rag,2.3277854919433594,2.712890625,185,147,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_005,with_rag,2.459395408630371,2.712890625,1609,143,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_006,with_rag,2.474752426147461,2.712890625,1754,267,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_006,no_rag,2.327509880065918,2.712890625,182,102,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_007,no_rag,2.3277854919433594,2.712890625,185,112,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_007,with_rag,2.4682140350341797,2.712890625,1693,151,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_008,with_rag,2.4676876068115234,2.712890625,1683,152,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_008,no_rag,2.3277854919433594,2.712890625,185,84,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_009,no_rag,2.328521728515625,2.712890625,193,141,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_009,with_rag,2.4636669158935547,2.712890625,1642,145,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_010,with_rag,2.4646434783935547,2.712890625,1659,237,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_010,no_rag,2.3291635513305664,2.712890625,200,151,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_011,no_rag,2.328152656555176,2.712890625,189,117,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_011,with_rag,2.4445743560791016,2.712890625,1449,153,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_012,with_rag,2.4462413787841797,2.712890625,1460,257,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_012,no_rag,2.328335762023926,2.712890625,191,118,NVIDIA RTX A6000
meta-llama/Llama-3.2-1B-Instruct,Llama 3.2 1B,BF16,clinical_astra_b02_013,no_rag,2.3279685974121094,2.712890625,187,157,NVIDIA RTX A6000
